source,target,version,fromRole,toRole
wallet.ui.WalletBalanceLoader,wallet.util.ThrottlingWalletChangeListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.WalletDisclaimerFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.WalletDisclaimerFragment,wallet.service.BlockchainState,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.WalletTransactionsFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.WalletTransactionsFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.WalletTransactionsFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.WalletTransactionsFragment,wallet.ui.TransactionsAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Structurer
wallet.ui.WalletTransactionsFragment,wallet.ui.TransactionsAdapter$OnClickListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.WalletTransactionsFragment,wallet.ui.WalletTransactionsFragment$Direction,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.WalletTransactionsFragment,wallet.ui.WalletTransactionsFragment$TransactionsLoader,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.WalletTransactionsFragment,wallet.util.ThrottlingWalletChangeListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.WalletTransactionsFragment$Direction,wallet.ui.WalletTransactionsFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.WalletTransactionsFragment$TransactionsLoader,wallet.ui.WalletTransactionsFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.WalletTransactionsFragment$TransactionsLoader,wallet.ui.WalletTransactionsFragment$Direction,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Information Holder
wallet.ui.WalletTransactionsFragment$TransactionsLoader,wallet.util.ThrottlingWalletChangeListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.preference.AboutFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Interfacer
wallet.ui.preference.DiagnosticsFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.preference.SettingsFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.send.MaintenanceDialogFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.send.MaintenanceDialogFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.send.MaintenanceDialogFragment,wallet.ui.send.MaintenanceDialogFragment$State,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.MaintenanceDialogFragment$State,wallet.ui.send.MaintenanceDialogFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.send.RaiseFeeDialogFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.RaiseFeeDialogFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.send.RaiseFeeDialogFragment,wallet.ui.AbstractWalletActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.send.RaiseFeeDialogFragment,wallet.ui.send.RaiseFeeDialogFragment$State,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.RaiseFeeDialogFragment$State,wallet.ui.send.RaiseFeeDialogFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.send.RequestPaymentRequestTask,wallet.data.PaymentIntent,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Structurer
wallet.ui.send.RequestPaymentRequestTask,wallet.ui.send.RequestPaymentRequestTask$BluetoothRequestTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.send.RequestPaymentRequestTask,wallet.ui.send.RequestPaymentRequestTask$HttpRequestTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.send.RequestPaymentRequestTask,wallet.ui.send.RequestPaymentRequestTask$ResultCallback,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.send.RequestPaymentRequestTask$BluetoothRequestTask,wallet.ui.send.RequestPaymentRequestTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.send.RequestPaymentRequestTask$BluetoothRequestTask,wallet.ui.send.RequestPaymentRequestTask$ResultCallback,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.send.RequestPaymentRequestTask$HttpRequestTask,wallet.ui.send.RequestPaymentRequestTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.send.RequestPaymentRequestTask$HttpRequestTask,wallet.ui.send.RequestPaymentRequestTask$ResultCallback,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.send.RequestPaymentRequestTask$ResultCallback,wallet.data.PaymentIntent,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Structurer
wallet.ui.send.RequestPaymentRequestTask$ResultCallback,wallet.ui.send.RequestPaymentRequestTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.ui.send.RequestWalletBalanceTask,wallet.ui.send.RequestWalletBalanceTask$FakeTransaction,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.RequestWalletBalanceTask,wallet.ui.send.RequestWalletBalanceTask$ResultCallback,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.send.RequestWalletBalanceTask$FakeTransaction,wallet.ui.send.RequestWalletBalanceTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.send.RequestWalletBalanceTask$ResultCallback,wallet.ui.send.RequestWalletBalanceTask,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.send.SendCoinsActivity,wallet.data.PaymentIntent,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Structurer
wallet.ui.send.SendCoinsActivity,wallet.ui.AbstractBindServiceActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Coordinator,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.send.SendCoinsFragment,wallet.data.PaymentIntent,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Structurer
wallet.ui.send.SendCoinsFragment,wallet.ui.AbstractBindServiceActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.ui.AddressAndLabel,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Coordinator
wallet.ui.send.SendCoinsFragment,wallet.ui.CurrencyAmountView,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.send.SendCoinsFragment,wallet.ui.CurrencyAmountView$Listener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.send.SendCoinsFragment,wallet.ui.CurrencyCalculatorLink,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.ui.TransactionsAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Structurer
wallet.ui.send.SendCoinsFragment,wallet.ui.send.FeeCategory,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment,wallet.ui.send.SendCoinsFragment$ReceivingAddressListener,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.send.SendCoinsFragment,wallet.ui.send.SendCoinsFragment$ReceivingAddressViewAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Service Provider
wallet.ui.send.SendCoinsFragment,wallet.ui.send.SendCoinsFragment$State,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.SendCoinsFragment$ReceivingAddressListener,wallet.ui.send.SendCoinsFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.send.SendCoinsFragment$ReceivingAddressViewAdapter,wallet.ui.send.SendCoinsFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.ui.send.SendCoinsFragment$State,wallet.ui.send.SendCoinsFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.ui.send.SweepWalletActivity,wallet.ui.AbstractBindServiceActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Information Holder
wallet.ui.send.SweepWalletFragment,wallet.Configuration,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.SweepWalletFragment,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Interfacer
wallet.ui.send.SweepWalletFragment,wallet.ui.AbstractBindServiceActivity,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.SweepWalletFragment,wallet.ui.TransactionsAdapter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Structurer
wallet.ui.send.SweepWalletFragment,wallet.ui.send.SweepWalletFragment$State,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Interfacer,Information Holder
wallet.ui.send.SweepWalletFragment$State,wallet.ui.send.SweepWalletFragment,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Interfacer
wallet.util.Bluetooth,wallet.util.GenericUtils,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Information Holder,Service Provider
wallet.util.CrashReporter,wallet.WalletApplication,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Interfacer
wallet.util.CrashReporter,wallet.util.CrashReporter$ExceptionHandler,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.util.CrashReporter$ExceptionHandler,wallet.util.CrashReporter,2015-10-02-bitcoin-wallet-4e83c925ed02dcab97de548921f910ed046d601a,Service Provider,Service Provider
wallet.AddressBookProvider,wallet.AddressBookProvider$Helper,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Service Provider
wallet.AddressBookProvider$Helper,wallet.AddressBookProvider,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Service Provider
wallet.Configuration,wallet.ExchangeRatesProvider,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Information Holder,Service Provider
wallet.Configuration,wallet.ExchangeRatesProvider$ExchangeRate,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Information Holder,Information Holder
wallet.Constants,wallet.Constants$Files,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Information Holder,Information Holder
wallet.Constants$Files,wallet.Constants,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Information Holder,Information Holder
wallet.ExchangeRatesProvider,wallet.Configuration,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Information Holder
wallet.ExchangeRatesProvider,wallet.ExchangeRatesProvider$ExchangeRate,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Information Holder
wallet.ExchangeRatesProvider$ExchangeRate,wallet.ExchangeRatesProvider,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Information Holder,Service Provider
wallet.WalletApplication,wallet.Configuration,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Information Holder
wallet.WalletApplication,wallet.WalletApplication$WalletAutosaveEventListener,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Service Provider
wallet.WalletApplication$WalletAutosaveEventListener,wallet.WalletApplication,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Interfacer
wallet.data.PaymentIntent,wallet.data.PaymentIntent$Output,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Structurer,Coordinator
wallet.data.PaymentIntent,wallet.data.PaymentIntent$Standard,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Structurer,Information Holder
wallet.data.PaymentIntent$Output,wallet.data.PaymentIntent,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Coordinator,Structurer
wallet.data.PaymentIntent$Standard,wallet.data.PaymentIntent,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Information Holder,Structurer
wallet.offline.AcceptBluetoothService,wallet.WalletApplication,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Interfacer
wallet.offline.AcceptBluetoothService,wallet.offline.AcceptBluetoothThread,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Coordinator
wallet.offline.AcceptBluetoothThread,wallet.offline.AcceptBluetoothThread$ClassicBluetoothThread,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Coordinator,Service Provider
wallet.offline.AcceptBluetoothThread,wallet.offline.AcceptBluetoothThread$PaymentProtocolThread,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Coordinator,Service Provider
wallet.offline.AcceptBluetoothThread$ClassicBluetoothThread,wallet.offline.AcceptBluetoothThread,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Coordinator
wallet.offline.AcceptBluetoothThread$PaymentProtocolThread,wallet.offline.AcceptBluetoothThread,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Coordinator
wallet.offline.DirectPaymentTask,wallet.offline.DirectPaymentTask$BluetoothPaymentTask,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Interfacer
wallet.offline.DirectPaymentTask,wallet.offline.DirectPaymentTask$HttpPaymentTask,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Interfacer
wallet.offline.DirectPaymentTask,wallet.offline.DirectPaymentTask$ResultCallback,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Service Provider
wallet.offline.DirectPaymentTask$BluetoothPaymentTask,wallet.offline.DirectPaymentTask,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Service Provider
wallet.offline.DirectPaymentTask$BluetoothPaymentTask,wallet.offline.DirectPaymentTask$ResultCallback,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Service Provider
wallet.offline.DirectPaymentTask$HttpPaymentTask,wallet.offline.DirectPaymentTask,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Service Provider
wallet.offline.DirectPaymentTask$HttpPaymentTask,wallet.offline.DirectPaymentTask$ResultCallback,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Service Provider
wallet.offline.DirectPaymentTask$ResultCallback,wallet.offline.DirectPaymentTask,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Service Provider
wallet.service.BlockchainService,wallet.service.BlockchainState,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Information Holder,Information Holder
wallet.service.BlockchainServiceImpl,wallet.Configuration,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.WalletApplication,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Interfacer
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainService,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainServiceImpl$ActivityHistoryEntry,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainServiceImpl$LocalBinder,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainServiceImpl$PeerConnectivityListener,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Service Provider
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainState,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl,wallet.service.BlockchainState$Impediment,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Interfacer,Information Holder
wallet.service.BlockchainServiceImpl$ActivityHistoryEntry,wallet.service.BlockchainServiceImpl,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Information Holder,Interfacer
wallet.service.BlockchainServiceImpl$LocalBinder,wallet.service.BlockchainService,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Information Holder,Information Holder
wallet.service.BlockchainServiceImpl$LocalBinder,wallet.service.BlockchainServiceImpl,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Information Holder,Interfacer
wallet.service.BlockchainServiceImpl$PeerConnectivityListener,wallet.service.BlockchainServiceImpl,2016-01-01-bitcoin-wallet-a74b313e9b954d76106c0714fba0d567c4aef6c4,Service Provider,Interfacer
